origen,destino,costo,FECHA HORA salida,Fecha hora llegada
YOW,YVR,262,02/10/2016 13:52:00,02/10/2016 16:16:00
YOW,YVR,179,02/10/2016 14:37:00,03/10/2016 09:49:00
YOW,YVR,163,02/10/2016 16:27:00,02/10/2016 21:15:00
YOW,YVR,417,02/10/2016 20:44:00,03/10/2016 13:32:00
YOW,YVR,195,03/10/2016 21:09:00,04/10/2016 01:57:00
YOW,YVR,743,04/10/2016 00:48:00,04/10/2016 05:36:00
YOW,YVR,216,04/10/2016 04:26:00,04/10/2016 11:38:00
YOW,YVR,475,04/10/2016 17:46:00,04/10/2016 20:10:00
YOW,YWG,323,01/10/2016 00:05:00,01/10/2016 07:17:00
YOW,YWG,402,01/10/2016 13:27:00,02/10/2016 01:27:00
YOW,YWG,353,01/10/2016 14:29:00,02/10/2016 07:17:00
YOW,YWG,138,01/10/2016 18:37:00,02/10/2016 09:01:00
YOW,YWG,414,01/10/2016 20:08:00,02/10/2016 05:44:00
YOW,YWG,678,01/10/2016 23:33:00,02/10/2016 01:57:00
YOW,YWG,547,02/10/2016 00:08:00,02/10/2016 12:08:00
YOW,YWG,227,02/10/2016 03:22:00,02/10/2016 17:46:00
YOW,YWG,736,02/10/2016 08:48:00,02/10/2016 20:48:00
YOW,YWG,842,02/10/2016 17:51:00,03/10/2016 13:03:00
YOW,YWG,280,02/10/2016 18:49:00,03/10/2016 02:01:00
YOW,YWG,773,03/10/2016 00:52:00,03/10/2016 17:40:00
YOW,YWG,210,03/10/2016 08:00:00,03/10/2016 20:00:00
YOW,YWG,856,03/10/2016 13:05:00,03/10/2016 22:41:00
YOW,YWG,343,03/10/2016 19:11:00,03/10/2016 23:59:00
YOW,YWG,666,03/10/2016 20:23:00,04/10/2016 08:23:00
YOW,YWG,294,04/10/2016 02:00:00,04/10/2016 14:00:00
YOW,YWG,464,04/10/2016 02:51:00,04/10/2016 14:51:00
YOW,YWG,865,04/10/2016 09:51:00,04/10/2016 17:03:00
YOW,YWG,491,04/10/2016 14:14:00,05/10/2016 04:38:00
YOW,YWG,615,04/10/2016 15:19:00,05/10/2016 05:43:00
YOW,YWG,971,04/10/2016 16:12:00,05/10/2016 01:48:00
YOW,YXU,789,01/10/2016 04:34:00,01/10/2016 16:34:00
YOW,YXU,590,01/10/2016 05:29:00,01/10/2016 12:41:00
YOW,YXU,259,01/10/2016 18:56:00,02/10/2016 02:08:00
YOW,YXU,651,02/10/2016 01:22:00,02/10/2016 20:34:00
YOW,YXU,950,02/10/2016 09:17:00,02/10/2016 14:05:00
YOW,YXU,468,02/10/2016 20:25:00,03/10/2016 03:37:00
YOW,YXU,952,02/10/2016 20:33:00,03/10/2016 01:21:00
YOW,YXU,863,03/10/2016 17:52:00,04/10/2016 10:40:00
YOW,YXU,770,03/10/2016 22:43:00,04/10/2016 03:31:00
YOW,YXU,400,03/10/2016 22:46:00,04/10/2016 05:58:00
YOW,YXU,110,04/10/2016 03:20:00,04/10/2016 12:56:00
YOW,YYC,886,01/10/2016 05:18:00,01/10/2016 10:06:00
YOW,YYC,830,01/10/2016 09:44:00,01/10/2016 21:44:00
YOW,YYC,425,01/10/2016 10:42:00,01/10/2016 13:06:00
YOW,YYC,469,01/10/2016 19:26:00,02/10/2016 00:14:00
YOW,YYC,561,01/10/2016 21:23:00,02/10/2016 06:59:00
YOW,YYC,763,01/10/2016 23:58:00,02/10/2016 09:34:00
YOW,YYC,617,02/10/2016 07:25:00,03/10/2016 00:13:00
YOW,YYC,506,02/10/2016 09:55:00,03/10/2016 02:43:00
YOW,YYC,746,02/10/2016 14:41:00,02/10/2016 19:29:00
YOW,YYC,962,02/10/2016 17:45:00,03/10/2016 10:33:00
YOW,YYC,323,03/10/2016 01:14:00,03/10/2016 18:02:00
YOW,YYC,493,03/10/2016 03:17:00,03/10/2016 05:41:00
YOW,YYC,192,03/10/2016 14:13:00,03/10/2016 21:25:00
YOW,YYC,815,03/10/2016 14:31:00,04/10/2016 02:31:00
YOW,YYC,689,04/10/2016 02:18:00,04/10/2016 09:30:00
YOW,YYC,792,04/10/2016 04:42:00,04/10/2016 23:54:00
YOW,YYC,220,04/10/2016 05:08:00,04/10/2016 12:20:00
YOW,YYC,984,04/10/2016 05:31:00,04/10/2016 15:07:00
YOW,YYC,313,04/10/2016 08:00:00,04/10/2016 20:00:00
YOW,YYC,546,04/10/2016 08:39:00,04/10/2016 13:27:00
YOW,YYC,692,04/10/2016 10:17:00,04/10/2016 17:29:00
YOW,YYC,931,04/10/2016 18:44:00,05/10/2016 01:56:00
YOW,YYT,872,01/10/2016 00:11:00,01/10/2016 12:11:00
YOW,YYT,376,01/10/2016 00:23:00,01/10/2016 14:47:00
YOW,YYT,511,01/10/2016 04:41:00,01/10/2016 14:17:00
YOW,YYT,640,01/10/2016 09:26:00,01/10/2016 11:50:00
YOW,YYT,563,01/10/2016 11:50:00,01/10/2016 16:38:00
YOW,YYT,796,01/10/2016 23:16:00,02/10/2016 13:40:00
YOW,YYT,248,02/10/2016 15:22:00,03/10/2016 08:10:00
YOW,YYT,845,03/10/2016 00:05:00,03/10/2016 12:05:00
YOW,YYT,987,03/10/2016 05:53:00,03/10/2016 08:17:00
YOW,YYT,724,03/10/2016 18:50:00,03/10/2016 23:38:00
YOW,YYT,802,03/10/2016 21:53:00,04/10/2016 05:05:00
YOW,YYT,338,03/10/2016 23:55:00,04/10/2016 11:55:00
YOW,YYT,418,04/10/2016 02:20:00,04/10/2016 14:20:00
YOW,YYT,182,04/10/2016 04:25:00,04/10/2016 16:25:00
YOW,YYT,808,04/10/2016 05:51:00,04/10/2016 20:15:00
YOW,YYT,397,04/10/2016 06:21:00,04/10/2016 08:45:00
YOW,YYT,432,04/10/2016 06:52:00,04/10/2016 09:16:00
YOW,YYT,947,04/10/2016 11:40:00,04/10/2016 23:40:00
YOW,YYT,590,04/10/2016 12:30:00,05/10/2016 02:54:00
YOW,YYT,589,04/10/2016 13:39:00,04/10/2016 23:15:00
YOW,YYT,359,04/10/2016 13:42:00,05/10/2016 04:06:00
YOW,YYT,415,04/10/2016 21:27:00,04/10/2016 23:51:00
YOW,YYZ,746,01/10/2016 03:24:00,01/10/2016 17:48:00
YOW,YYZ,604,01/10/2016 04:13:00,01/10/2016 23:25:00
YOW,YYZ,962,01/10/2016 08:05:00,02/10/2016 03:17:00
YOW,YYZ,333,01/10/2016 08:11:00,01/10/2016 15:23:00
YOW,YYZ,348,01/10/2016 08:47:00,02/10/2016 01:35:00
YOW,YYZ,859,01/10/2016 09:30:00,01/10/2016 11:54:00
YOW,YYZ,897,01/10/2016 09:34:00,02/10/2016 04:46:00
YOW,YYZ,464,01/10/2016 10:38:00,01/10/2016 13:02:00
YOW,YYZ,408,01/10/2016 14:37:00,01/10/2016 17:01:00
YOW,YYZ,240,01/10/2016 22:48:00,02/10/2016 10:48:00
YOW,YYZ,287,02/10/2016 01:10:00,02/10/2016 10:46:00
YOW,YYZ,807,02/10/2016 02:18:00,02/10/2016 16:42:00
YOW,YYZ,113,02/10/2016 05:26:00,02/10/2016 17:26:00
YOW,YYZ,218,02/10/2016 07:57:00,02/10/2016 19:57:00
YOW,YYZ,593,02/10/2016 09:28:00,02/10/2016 14:16:00
YOW,YYZ,606,02/10/2016 11:11:00,03/10/2016 01:35:00
YOW,YYZ,617,02/10/2016 13:34:00,02/10/2016 18:22:00
YOW,YYZ,925,02/10/2016 17:17:00,02/10/2016 22:05:00
YOW,YYZ,689,02/10/2016 21:20:00,03/10/2016 16:32:00
YOW,YYZ,919,02/10/2016 23:12:00,03/10/2016 11:12:00
YOW,YYZ,153,03/10/2016 02:14:00,03/10/2016 04:38:00
YOW,YYZ,685,03/10/2016 05:00:00,03/10/2016 12:12:00
YOW,YYZ,870,03/10/2016 05:13:00,03/10/2016 17:13:00
YOW,YYZ,820,03/10/2016 06:52:00,03/10/2016 21:16:00
YOW,YYZ,504,03/10/2016 07:03:00,03/10/2016 14:15:00
YOW,YYZ,115,03/10/2016 20:24:00,04/10/2016 15:36:00
YOW,YYZ,785,03/10/2016 22:00:00,04/10/2016 17:12:00
YOW,YYZ,496,03/10/2016 22:06:00,04/10/2016 00:30:00
YOW,YYZ,295,04/10/2016 03:41:00,04/10/2016 06:05:00
YOW,YYZ,474,04/10/2016 04:38:00,04/10/2016 07:02:00
YOW,YYZ,749,04/10/2016 08:29:00,04/10/2016 10:53:00
YOW,YYZ,928,04/10/2016 11:16:00,04/10/2016 23:16:00
YOW,YYZ,110,04/10/2016 14:03:00,04/10/2016 23:39:00
YOW,YZF,278,01/10/2016 01:46:00,01/10/2016 04:10:00
YOW,YZF,792,01/10/2016 02:02:00,01/10/2016 21:14:00
YOW,YZF,468,01/10/2016 14:50:00,02/10/2016 00:26:00
YOW,YZF,534,01/10/2016 23:42:00,02/10/2016 16:30:00
YOW,YZF,619,02/10/2016 08:22:00,03/10/2016 03:34:00
YOW,YZF,124,02/10/2016 22:49:00,03/10/2016 03:37:00
YOW,YZF,275,03/10/2016 12:36:00,04/10/2016 05:24:00
YOW,YZF,358,03/10/2016 13:21:00,03/10/2016 22:57:00
YOW,YZF,355,03/10/2016 20:25:00,04/10/2016 08:25:00
YOW,YZF,117,04/10/2016 11:24:00,05/10/2016 04:12:00
YOW,YZF,127,04/10/2016 15:29:00,04/10/2016 17:53:00
YPC,YEV,357,01/10/2016 02:53:00,01/10/2016 07:41:00
YPC,YEV,863,01/10/2016 08:29:00,01/10/2016 22:53:00
YPC,YEV,987,01/10/2016 08:37:00,02/10/2016 03:49:00
YPC,YEV,168,01/10/2016 20:24:00,02/10/2016 15:36:00
YPC,YEV,636,02/10/2016 00:26:00,02/10/2016 19:38:00
YPC,YEV,244,02/10/2016 02:01:00,02/10/2016 04:25:00
YPC,YEV,392,02/10/2016 17:01:00,02/10/2016 19:25:00
YPC,YEV,624,02/10/2016 17:40:00,02/10/2016 22:28:00
YPC,YEV,532,03/10/2016 01:29:00,03/10/2016 13:29:00
YPC,YEV,920,03/10/2016 04:23:00,03/10/2016 11:35:00
YPC,YEV,462,03/10/2016 08:17:00,04/10/2016 01:05:00
YPL,YQT,159,01/10/2016 13:14:00,01/10/2016 15:38:00
YPL,YQT,217,01/10/2016 17:36:00,02/10/2016 10:24:00
YPL,YQT,826,02/10/2016 19:33:00,02/10/2016 21:57:00
YPL,YQT,551,03/10/2016 08:36:00,04/10/2016 03:48:00
YPL,YQT,874,03/10/2016 10:44:00,04/10/2016 03:32:00
YPL,YQT,490,03/10/2016 17:30:00,03/10/2016 22:18:00
YPL,YQT,488,03/10/2016 22:11:00,04/10/2016 05:23:00
YPL,YQT,683,03/10/2016 22:27:00,04/10/2016 05:39:00
YPL,YQT,535,04/10/2016 09:52:00,05/10/2016 02:40:00
YPL,YQT,513,04/10/2016 14:01:00,04/10/2016 23:37:00
YPL,YQT,813,04/10/2016 14:38:00,05/10/2016 05:02:00
YPN,YGV,496,01/10/2016 08:11:00,01/10/2016 22:35:00
YPN,YGV,336,01/10/2016 14:20:00,02/10/2016 09:32:00
YPN,YGV,661,01/10/2016 15:23:00,02/10/2016 05:47:00
YPN,YGV,536,02/10/2016 14:27:00,02/10/2016 21:39:00
YPN,YGV,162,02/10/2016 17:32:00,03/10/2016 03:08:00
YPN,YGV,924,03/10/2016 19:40:00,03/10/2016 22:04:00
YPN,YGV,563,03/10/2016 20:08:00,04/10/2016 08:08:00
YPN,YGV,196,04/10/2016 04:57:00,04/10/2016 07:21:00
YPN,YGV,550,04/10/2016 07:52:00,04/10/2016 10:16:00
YPN,YGV,236,04/10/2016 12:57:00,05/10/2016 00:57:00
YPN,YGV,728,04/10/2016 15:31:00,05/10/2016 10:43:00
YPN,YZV,825,01/10/2016 04:30:00,01/10/2016 21:18:00
YPN,YZV,276,01/10/2016 10:39:00,01/10/2016 22:39:00
YPN,YZV,201,01/10/2016 12:17:00,01/10/2016 14:41:00
YPN,YZV,903,01/10/2016 18:04:00,01/10/2016 22:52:00
YPN,YZV,805,02/10/2016 03:14:00,02/10/2016 15:14:00
YPN,YZV,946,02/10/2016 05:04:00,02/10/2016 17:04:00
YPN,YZV,291,02/10/2016 17:34:00,02/10/2016 19:58:00
YPN,YZV,568,03/10/2016 14:57:00,04/10/2016 10:09:00
YPN,YZV,607,03/10/2016 17:59:00,04/10/2016 03:35:00
YPN,YZV,589,04/10/2016 04:40:00,04/10/2016 19:04:00
YPN,YZV,384,04/10/2016 18:52:00,05/10/2016 02:04:00
YPR,YVR,916,01/10/2016 09:24:00,02/10/2016 02:12:00
YPR,YVR,785,01/10/2016 14:44:00,02/10/2016 05:08:00
YPR,YVR,108,01/10/2016 15:35:00,02/10/2016 08:23:00
YPR,YVR,547,01/10/2016 16:22:00,02/10/2016 09:10:00
YPR,YVR,230,01/10/2016 23:25:00,02/10/2016 13:49:00
YPR,YVR,818,02/10/2016 02:28:00,02/10/2016 21:40:00
YPR,YVR,169,02/10/2016 04:44:00,02/10/2016 09:32:00
YPR,YVR,733,02/10/2016 07:53:00,02/10/2016 17:29:00
YPR,YVR,432,02/10/2016 08:03:00,02/10/2016 17:39:00
YPR,YVR,858,02/10/2016 10:48:00,02/10/2016 20:24:00
YPR,YVR,560,02/10/2016 17:49:00,03/10/2016 05:49:00
YPR,YVR,644,02/10/2016 21:20:00,03/10/2016 04:32:00
YPR,YVR,224,03/10/2016 05:56:00,03/10/2016 15:32:00
YPR,YVR,919,03/10/2016 09:09:00,03/10/2016 21:09:00
YPR,YVR,624,03/10/2016 10:33:00,03/10/2016 20:09:00
YPR,YVR,484,03/10/2016 15:14:00,03/10/2016 22:26:00
YPR,YVR,146,03/10/2016 18:13:00,04/10/2016 13:25:00
YPR,YVR,575,03/10/2016 23:42:00,04/10/2016 18:54:00
YPR,YVR,861,04/10/2016 05:29:00,05/10/2016 00:41:00
YPR,YVR,638,04/10/2016 08:26:00,04/10/2016 18:02:00
YPR,YVR,437,04/10/2016 15:05:00,05/10/2016 10:17:00
YPR,YVR,587,04/10/2016 19:06:00,05/10/2016 14:18:00
YPY,YMM,879,01/10/2016 01:57:00,01/10/2016 11:33:00
YPY,YMM,893,01/10/2016 02:52:00,01/10/2016 14:52:00
YPY,YMM,701,01/10/2016 04:13:00,01/10/2016 06:37:00
YPY,YMM,819,01/10/2016 09:31:00,01/10/2016 19:07:00
YPY,YMM,591,01/10/2016 16:16:00,02/10/2016 01:52:00
YPY,YMM,653,01/10/2016 23:46:00,02/10/2016 06:58:00
YPY,YMM,234,02/10/2016 06:33:00,02/10/2016 11:21:00
YPY,YMM,266,02/10/2016 22:19:00,03/10/2016 03:07:00
YPY,YMM,737,03/10/2016 10:02:00,03/10/2016 14:50:00
YPY,YMM,612,03/10/2016 18:24:00,04/10/2016 13:36:00
YPY,YMM,858,04/10/2016 05:42:00,04/10/2016 22:30:00
YPY,YSM,578,01/10/2016 03:35:00,01/10/2016 15:35:00
YPY,YSM,480,01/10/2016 14:05:00,02/10/2016 02:05:00
YPY,YSM,175,01/10/2016 23:59:00,02/10/2016 04:47:00
YPY,YSM,542,02/10/2016 10:02:00,03/10/2016 02:50:00
YPY,YSM,843,03/10/2016 00:58:00,03/10/2016 03:22:00
YPY,YSM,556,03/10/2016 04:03:00,03/10/2016 13:39:00
YPY,YSM,829,03/10/2016 11:09:00,03/10/2016 13:33:00
YPY,YSM,381,03/10/2016 14:51:00,04/10/2016 02:51:00
YPY,YSM,897,03/10/2016 21:38:00,04/10/2016 16:50:00
YPY,YSM,180,04/10/2016 10:04:00,04/10/2016 12:28:00
YPY,YSM,706,04/10/2016 13:48:00,05/10/2016 06:36:00
YQB,YBC,580,01/10/2016 05:23:00,01/10/2016 19:47:00
YQB,YBC,108,01/10/2016 07:44:00,02/10/2016 02:56:00
YQB,YBC,878,01/10/2016 09:23:00,01/10/2016 14:11:00
YQB,YBC,326,01/10/2016 21:32:00,02/10/2016 02:20:00
YQB,YBC,686,01/10/2016 21:35:00,02/10/2016 11:59:00
YQB,YBC,196,01/10/2016 23:43:00,02/10/2016 06:55:00
YQB,YBC,491,02/10/2016 03:20:00,02/10/2016 22:32:00
YQB,YBC,541,02/10/2016 05:50:00,02/10/2016 13:02:00
YQB,YBC,456,02/10/2016 05:57:00,02/10/2016 22:45:00
YQB,YBC,208,02/10/2016 09:41:00,03/10/2016 02:29:00
YQB,YBC,632,03/10/2016 06:25:00,03/10/2016 16:01:00
YQB,YBC,274,03/10/2016 11:34:00,03/10/2016 23:34:00
YQB,YBC,641,03/10/2016 12:43:00,03/10/2016 19:55:00
YQB,YBC,905,03/10/2016 17:23:00,04/10/2016 12:35:00
YQB,YBC,201,03/10/2016 19:12:00,04/10/2016 04:48:00
YQB,YBC,632,03/10/2016 20:18:00,04/10/2016 13:06:00
YQB,YBC,269,04/10/2016 03:41:00,04/10/2016 20:29:00
YQB,YBC,691,04/10/2016 05:56:00,04/10/2016 08:20:00
YQB,YBC,604,04/10/2016 08:27:00,04/10/2016 13:15:00
YQB,YBC,617,04/10/2016 10:45:00,04/10/2016 20:21:00
YQB,YBC,501,04/10/2016 11:53:00,05/10/2016 07:05:00
YQB,YBC,703,04/10/2016 16:14:00,05/10/2016 01:50:00
YQB,YGP,322,01/10/2016 13:16:00,01/10/2016 18:04:00
YQB,YGP,727,01/10/2016 23:33:00,02/10/2016 11:33:00
YQB,YGP,261,02/10/2016 02:18:00,02/10/2016 14:18:00
YQB,YGP,743,02/10/2016 11:15:00,02/10/2016 13:39:00
YQB,YGP,267,02/10/2016 17:56:00,03/10/2016 01:08:00
YQB,YGP,217,03/10/2016 04:23:00,03/10/2016 09:11:00
YQB,YGP,461,03/10/2016 14:18:00,04/10/2016 09:30:00
YQB,YGP,644,03/10/2016 16:22:00,04/10/2016 01:58:00
YQB,YGP,685,03/10/2016 23:38:00,04/10/2016 06:50:00
YQB,YGP,923,04/10/2016 12:36:00,04/10/2016 15:00:00
YQB,YGP,864,04/10/2016 14:39:00,04/10/2016 21:51:00
YQB,YGR,536,01/10/2016 07:48:00,02/10/2016 03:00:00
YQB,YGR,526,01/10/2016 13:08:00,02/10/2016 03:32:00
YQB,YGR,614,02/10/2016 04:17:00,02/10/2016 21:05:00
YQB,YGR,570,02/10/2016 16:11:00,03/10/2016 11:23:00
YQB,YGR,126,03/10/2016 09:05:00,04/10/2016 04:17:00
YQB,YGR,399,03/10/2016 21:23:00,03/10/2016 23:47:00
YQB,YGR,507,04/10/2016 01:35:00,04/10/2016 08:47:00
YQB,YGR,117,04/10/2016 04:49:00,04/10/2016 19:13:00
YQB,YGR,631,04/10/2016 13:29:00,05/10/2016 03:53:00
YQB,YGR,979,04/10/2016 14:27:00,05/10/2016 09:39:00
YQB,YGR,353,04/10/2016 17:06:00,05/10/2016 07:30:00
YQB,YHU,190,01/10/2016 10:25:00,01/10/2016 20:01:00
YQB,YHU,674,01/10/2016 12:04:00,02/10/2016 00:04:00
YQB,YHU,904,01/10/2016 12:45:00,02/10/2016 05:33:00
YQB,YHU,564,01/10/2016 23:47:00,02/10/2016 02:11:00
YQB,YHU,668,02/10/2016 13:02:00,02/10/2016 15:26:00
YQB,YHU,885,03/10/2016 00:07:00,03/10/2016 02:31:00
YQB,YHU,118,03/10/2016 05:25:00,03/10/2016 07:49:00
YQB,YHU,838,03/10/2016 21:09:00,04/10/2016 01:57:00
YQB,YHU,304,03/10/2016 22:09:00,04/10/2016 02:57:00
YQB,YHU,258,04/10/2016 16:10:00,05/10/2016 11:22:00
YQB,YHU,700,04/10/2016 18:01:00,05/10/2016 01:13:00
YQB,YKL,177,01/10/2016 16:21:00,01/10/2016 23:33:00
YQB,YKL,501,01/10/2016 16:39:00,01/10/2016 19:03:00
YQB,YKL,745,02/10/2016 08:32:00,02/10/2016 15:44:00
YQB,YKL,825,03/10/2016 01:37:00,03/10/2016 16:01:00
YQB,YKL,490,03/10/2016 02:35:00,03/10/2016 14:35:00
YQB,YKL,788,03/10/2016 03:01:00,03/10/2016 05:25:00
YQB,YKL,156,03/10/2016 12:01:00,03/10/2016 21:37:00
YQB,YKL,441,03/10/2016 17:49:00,04/10/2016 05:49:00
YQB,YKL,126,03/10/2016 18:09:00,03/10/2016 22:57:00
YQB,YKL,982,04/10/2016 15:56:00,04/10/2016 18:20:00
YQB,YKL,118,04/10/2016 23:35:00,05/10/2016 11:35:00
YQB,YOW,874,01/10/2016 18:24:00,02/10/2016 01:36:00
YQB,YOW,977,02/10/2016 02:58:00,02/10/2016 05:22:00
YQB,YOW,613,02/10/2016 07:40:00,02/10/2016 22:04:00
YQB,YOW,902,02/10/2016 19:37:00,03/10/2016 14:49:00
YQB,YOW,183,02/10/2016 23:46:00,03/10/2016 06:58:00
YQB,YOW,160,03/10/2016 02:12:00,03/10/2016 04:36:00
YQB,YOW,623,03/10/2016 02:56:00,03/10/2016 07:44:00
YQB,YOW,564,03/10/2016 14:07:00,03/10/2016 18:55:00
YQB,YOW,181,04/10/2016 05:06:00,05/10/2016 00:18:00
YQB,YOW,224,04/10/2016 05:27:00,04/10/2016 10:15:00
YQB,YOW,855,04/10/2016 16:25:00,04/10/2016 23:37:00
YQB,YTZ,700,01/10/2016 07:28:00,01/10/2016 21:52:00
YQB,YTZ,711,01/10/2016 12:39:00,02/10/2016 05:27:00
YQB,YTZ,880,01/10/2016 19:16:00,02/10/2016 00:04:00
YQB,YTZ,847,01/10/2016 23:12:00,02/10/2016 18:24:00
YQB,YTZ,557,02/10/2016 11:13:00,02/10/2016 16:01:00
YQB,YTZ,349,02/10/2016 17:59:00,03/10/2016 05:59:00
YQB,YTZ,835,02/10/2016 20:51:00,03/10/2016 13:39:00
YQB,YTZ,548,03/10/2016 07:44:00,03/10/2016 22:08:00
YQB,YTZ,139,04/10/2016 01:12:00,04/10/2016 06:00:00
YQB,YTZ,642,04/10/2016 14:12:00,04/10/2016 21:24:00
YQB,YTZ,373,04/10/2016 20:48:00,05/10/2016 04:00:00
YQB,YUL,449,01/10/2016 01:24:00,01/10/2016 15:48:00
YQB,YUL,209,01/10/2016 04:23:00,01/10/2016 18:47:00
YQB,YUL,348,01/10/2016 05:03:00,01/10/2016 19:27:00
YQB,YUL,641,01/10/2016 05:47:00,02/10/2016 00:59:00
YQB,YUL,635,01/10/2016 07:51:00,01/10/2016 12:39:00
YQB,YUL,163,01/10/2016 12:09:00,02/10/2016 00:09:00
YQB,YUL,364,01/10/2016 14:29:00,02/10/2016 02:29:00
YQB,YUL,460,01/10/2016 17:17:00,01/10/2016 19:41:00
YQB,YUL,762,01/10/2016 17:42:00,02/10/2016 12:54:00
YQB,YUL,954,02/10/2016 07:07:00,03/10/2016 02:19:00
YQB,YUL,126,02/10/2016 08:32:00,02/10/2016 22:56:00
YQB,YUL,336,02/10/2016 11:30:00,02/10/2016 13:54:00
YQB,YUL,878,02/10/2016 13:16:00,02/10/2016 22:52:00
YQB,YUL,473,02/10/2016 16:56:00,03/10/2016 07:20:00
YQB,YUL,953,02/10/2016 18:10:00,03/10/2016 06:10:00
YQB,YUL,615,02/10/2016 19:10:00,03/10/2016 07:10:00
YQB,YUL,277,02/10/2016 20:07:00,02/10/2016 22:31:00
YQB,YUL,700,02/10/2016 20:12:00,03/10/2016 03:24:00
YQB,YUL,599,03/10/2016 02:10:00,03/10/2016 06:58:00
YQB,YUL,532,03/10/2016 04:28:00,03/10/2016 09:16:00
YQB,YUL,513,03/10/2016 04:56:00,03/10/2016 19:20:00
YQB,YUL,108,03/10/2016 08:00:00,03/10/2016 12:48:00
YQB,YUL,854,03/10/2016 13:41:00,03/10/2016 20:53:00
YQB,YUL,558,03/10/2016 15:46:00,04/10/2016 06:10:00
YQB,YUL,520,03/10/2016 16:49:00,03/10/2016 19:13:00
YQB,YUL,452,03/10/2016 19:17:00,03/10/2016 21:41:00
YQB,YUL,709,03/10/2016 20:32:00,04/10/2016 06:08:00
YQB,YUL,454,03/10/2016 21:35:00,03/10/2016 23:59:00
YQB,YUL,375,03/10/2016 22:26:00,04/10/2016 15:14:00
YQB,YUL,855,03/10/2016 22:31:00,04/10/2016 15:19:00
YQB,YUL,998,04/10/2016 00:02:00,04/10/2016 04:50:00
YQB,YUL,737,04/10/2016 00:07:00,04/10/2016 19:19:00
YQB,YUL,501,04/10/2016 01:25:00,04/10/2016 11:01:00
YQB,YUL,145,04/10/2016 01:51:00,04/10/2016 16:15:00
YQB,YUL,114,04/10/2016 03:30:00,04/10/2016 05:54:00
YQB,YUL,586,04/10/2016 04:50:00,04/10/2016 12:02:00
YQB,YUL,886,04/10/2016 05:26:00,04/10/2016 17:26:00
YQB,YUL,223,04/10/2016 05:49:00,04/10/2016 10:37:00
YQB,YUL,742,04/10/2016 11:36:00,04/10/2016 23:36:00
YQB,YUL,603,04/10/2016 12:30:00,05/10/2016 05:18:00
YQB,YUL,525,04/10/2016 15:44:00,05/10/2016 03:44:00
YQB,YUL,224,04/10/2016 16:52:00,05/10/2016 00:04:00
YQB,YUL,624,04/10/2016 17:03:00,05/10/2016 09:51:00
YQB,YUL,712,04/10/2016 19:00:00,04/10/2016 21:24:00
YQB,YWK,362,02/10/2016 06:51:00,02/10/2016 14:03:00
YQB,YWK,524,03/10/2016 07:43:00,03/10/2016 10:07:00
YQB,YWK,437,03/10/2016 07:50:00,03/10/2016 10:14:00
YQB,YWK,295,03/10/2016 09:54:00,04/10/2016 02:42:00
YQB,YWK,281,03/10/2016 11:22:00,03/10/2016 13:46:00
YQB,YWK,793,03/10/2016 12:08:00,03/10/2016 16:56:00
YQB,YWK,135,03/10/2016 16:49:00,03/10/2016 19:13:00
YQB,YWK,337,04/10/2016 02:20:00,04/10/2016 07:08:00
YQB,YWK,691,04/10/2016 14:40:00,04/10/2016 17:04:00
YQB,YWK,683,04/10/2016 20:56:00,05/10/2016 16:08:00
YQB,YWK,565,04/10/2016 22:47:00,05/10/2016 17:59:00
YQB,YYY,439,01/10/2016 03:29:00,01/10/2016 10:41:00
YQB,YYY,407,01/10/2016 09:32:00,01/10/2016 19:08:00
YQB,YYY,112,01/10/2016 20:48:00,02/10/2016 11:12:00
YQB,YYY,185,01/10/2016 22:17:00,02/10/2016 00:41:00
YQB,YYY,434,02/10/2016 06:17:00,03/10/2016 01:29:00
YQB,YYY,344,03/10/2016 05:17:00,03/10/2016 12:29:00
YQB,YYY,436,03/10/2016 18:26:00,04/10/2016 06:26:00
YQB,YYY,522,04/10/2016 10:09:00,04/10/2016 14:57:00
YQB,YYY,163,04/10/2016 12:55:00,05/10/2016 08:07:00
YQB,YYY,372,04/10/2016 16:34:00,05/10/2016 06:58:00
YQB,YYY,255,04/10/2016 19:36:00,05/10/2016 14:48:00
YQB,YYZ,733,01/10/2016 00:23:00,01/10/2016 14:47:00
YQB,YYZ,621,01/10/2016 02:56:00,01/10/2016 05:20:00
YQB,YYZ,379,01/10/2016 04:29:00,01/10/2016 16:29:00
YQB,YYZ,148,01/10/2016 10:55:00,01/10/2016 15:43:00
YQB,YYZ,588,01/10/2016 12:55:00,02/10/2016 05:43:00
YQB,YYZ,757,01/10/2016 16:44:00,02/10/2016 09:32:00
YQB,YYZ,996,01/10/2016 21:24:00,02/10/2016 14:12:00
YQB,YYZ,448,01/10/2016 23:06:00,02/10/2016 18:18:00
YQB,YYZ,387,02/10/2016 14:19:00,02/10/2016 19:07:00
YQB,YYZ,941,02/10/2016 15:11:00,03/10/2016 05:35:00
YQB,YYZ,504,02/10/2016 16:28:00,02/10/2016 18:52:00
YQB,YYZ,152,02/10/2016 20:14:00,03/10/2016 10:38:00
YQB,YYZ,615,02/10/2016 20:41:00,03/10/2016 11:05:00
YQB,YYZ,802,02/10/2016 22:07:00,03/10/2016 17:19:00
YQB,YYZ,268,03/10/2016 15:07:00,04/10/2016 00:43:00
